Response ID,Timestamp (mm/dd/yyyy),Question Number,Question,Emotions,,,,,,,
82746662,8/24/2022 14:23,2,"Expresividad, intensidad, sentimiento. Mucha gente pero pocas personas. Multiculturalidad, música.",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82746659,8/24/2022 14:23,2,mucha impotencia y que algo escaba de mis manos y no podia controlar,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746654,8/24/2022 14:23,2,"Tristeza y angustia por la perdida de mi abuelo, era una persona muy importante para mi",,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746646,8/24/2022 14:23,2,"Un accidente de coche,me asuste muchísimo después ir al hospital con dolor y sin saber que pasaba",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746645,8/24/2022 14:23,2,No me causa ningúna situación son tomas distintas cada una,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746644,8/24/2022 14:23,2,"Aaaaaah una cucarachaaaaa!!! Mátala. No soy capaz, se mueve muy rápido, donde está ahora ??? Joooo pondré veneno en toda la casa. Que asco.",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746634,8/24/2022 14:22,2,"Asco, horror, miedo, estrés ya que es muy desagradable y me pone mal cuerpo","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746630,8/24/2022 14:22,2,Bien y mal a la vez. Que salgan bien los análisis,,,"Fear (e.g., Terror, Scared, or Panic)",,,"Desire (e.g., Wanting, Craving, or Longing)",,
82746629,8/24/2022 14:22,2,la situación positiva me hace feliz pero aun asi preocupada,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746624,8/24/2022 14:22,2,Recibí mis notas después de mucho esfuerzo estudiando y trabajando a la vez. Durante las prácticas me hicieron un regalo y noté mucho amor por parte de los alumnos.,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746619,8/24/2022 14:22,2,Me inventaron matar y no puedo hacer nada más que llorar y no me deja hacer nada de nada,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746616,8/24/2022 14:22,2,Não sei o que se pasou e não entendi como responder,"Anger (e.g., Rage, Mad, or Irritated)",,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746608,8/24/2022 14:22,2,"Cuando era mas joven mientras volvía a casa me di con una rama en el ojo al principio pense que no era nada pero una vez lo abri me di cuenta de que no veia casi nada me asuste por supuesto, llege a casa y rapido llame a mis padres y se lo conte rápidamente fuimos al hospital mas cercano hacia urgencias, estaba muy asustado porq pense que me quedaria ciego en ese momento mi padre me dijo 'no te preucupes todo va a salir bien yo estoi aqui para cuidarte' me dio muchas fuerzas llegamos al hospital me dijeron que no era grave, me dieron unas especies de gotas y a los pocos dias recupere la vision",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746605,8/24/2022 14:22,2,Sentir un alivio profundo y sensación de tranquilidad y relajación,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746588,8/24/2022 14:22,2,Mi esperiencia no fue positiva. Todo lo contrario.el primer diagnóstico de cáncer. Fui a por unos resultado de unas pruebas y me dijeron que era cáncer.pensaba k podía ser un bulto venirnos y no fue así.se me callo el mundo encima.ME MORIA y dejaba una niña de 4 años y medio.,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,
82746564,8/24/2022 14:21,2,La incertidumbre de no saber qué cobertura tenía mi sistema de salud en el país donde resido actualmente,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746562,8/24/2022 14:21,2,"cuando tuve un accidente de moto y fui al medico, me trataron con mucho cuidado y con especial atencion en mis sintomas",,,"Fear (e.g., Terror, Scared, or Panic)",,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746557,8/24/2022 14:21,2,"Tuve un accidente de tráfico y el médico que me atendió en urgencias no detectó una fractura de cráneo y una hemorragia cerebral. Aún así le comunicó a mi familia que iba a morir. Sentí impotencia, rabia, enfado, angustia, indefensión","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746556,8/24/2022 14:21,2,"No he tenido situaciones graves, pero si en la. Adolescencia he notado la falta de voluntad de algún pediatra de revisar o solicitar alguna prueba medica para contrastar una lesion deportiva achacando cualquier dolor a un crecimiento, que ya no sucedia","Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
82746548,8/24/2022 14:21,2,Llore bastante pero seguí adelante ya que de todo se sale,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746532,8/24/2022 14:21,2,este año pedi que me hicieran test de alergia a los mosquitos e insectos y me la han dado para el final del verano,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746530,8/24/2022 14:21,2,Sentí miedo por el futuro y angustia por saber lo que me depararía y cómo sucedería todo,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82746523,8/24/2022 14:21,2,"La situacion me ha resultado indiferente, dado que no me he sentido identificada.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746515,8/24/2022 14:21,2,"cuando me ridiculizaban en clase, era algo que me provocaba mucha ansiedad y verguenza a la vez que rabia","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746505,8/24/2022 14:21,2,Vi a una persona en urgencias con un hueso de la pierna sacado,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746503,8/24/2022 14:21,2,"Pensaba que los síntomas de agitación y malestar general eran pasajeros, pero resultó ser un alto índice de glucosa y la tensión muy alta","Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746495,8/24/2022 14:21,2,"Me a gustado, sé sentía paz y tranquilidad me transmitia paz las chicas con las trompetas",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746485,8/24/2022 14:20,2,Una gran frustración porque ocurrió lo que no quería y perdí el control,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746482,8/24/2022 14:20,2,"Depresión y muchísima angustia , me ha dado mucha lástima","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746480,8/24/2022 14:20,2,Sensacion de bienestar al oir musica de una persona de edad,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746477,8/24/2022 14:20,2,Alegria con mucho entusiasmo y ganas felicidad satisfacción,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746467,8/24/2022 14:20,2,No recuerdo ninguna experiencia sobre mi salud que me hiciese sentir nada,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746460,8/24/2022 14:20,2,"me comuniqué con Dios en una capilla sobre la angustia que sentía con la enfermedad de un familiar. Después de un rato en silencio, me encontré mucho mejor, y es que aún no era el momento de su partida.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746458,8/24/2022 14:20,2,Tranquilidad y seguridad todo parece que va ir bien,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746451,8/24/2022 14:20,2,pensaba que iba a contaciarme de COVID y finalmente así fue,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746446,8/24/2022 14:20,2,"no sabria explicar bien como me senti, porque casi no se escucho",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82746441,8/24/2022 14:20,2,"Mi hijo pequeño, nació con una válvula del corazón inmadura. Pero poco tiempo después, en la siguiente revisión, me comunicaron que ya estaba totalmente formada. Momento en el cual, no pude ser más feliz.",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,"Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746434,8/24/2022 14:20,2,Cuando a un familiar muy cercano se sometio a una operacion de urgencia,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746428,8/24/2022 14:20,2,"cuando mi madre tuvo una caida y vi que algo grave se habia hecho y efectivamente , despues de que llamara a una ambulancia y la llevaran al hospital se habia roto una cadera",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746423,8/24/2022 14:20,2,"Hace mucho que mo siento esa sensación de bienestar y tranquilidad,pero me encantaría volver a sentirme asi",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746421,8/24/2022 14:20,2,"No sé ni qué decir, hay veces que sobran hasta las palabras.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746415,8/24/2022 14:20,2,"Bueno, ya lo habia explicado en el anterior recuadro, mi contexto es que me e llegado a meter en la persona y hay que saber vivir de esa manera aprendes nuevas cosas",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746413,8/24/2022 14:20,2,"no me ha ocurrido jamas Con el mayor detalle posible, describa los acontecimientos de la experiencia tal y como los explicaría en voz alta a un amigo, prestando especial atención a sus pensamientos y sentimientos durante el evento.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746394,8/24/2022 14:19,2,"Un día me encontraba con un cuerpo raro, que nunca había experimentado, me dolía el pecho y me sentía algo mareado. Con miedo acudí al medico y me hicieron las pruebas pertinentes, como un electrograma. Al final, todo estaba bien y era ansiedad, lo que evidencia la importancia de la salud mental.",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746389,8/24/2022 14:19,2,"Sentí mucho alivio, me quité un enorme peso de encima y un montón de preocupaciones",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746388,8/24/2022 14:19,2,Me sentí humildemente agradado con esta maravillosa encuesta por lo cual e identificación la emoción como ligeramente positivo,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82746387,8/24/2022 14:19,2,"En un momento determinado tuve que ser intervenida de una cirugía necesaria y estaba preocupada pero al mismo tiempo tranquila, de ello dependía mi vida",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746386,8/24/2022 14:19,2,"Haciendo deporte un amigo me golpeo en el pecho y me costo respirar un poco, en ese momento sentí angustia y rabia por el golpe que me dio","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746379,8/24/2022 14:19,2,Recuerdo mucho dolor en la espalda y cuando fui al medico y a rehabilitación sentí un gran alivio al tratarme ese dolor,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746377,8/24/2022 14:19,2,"Sentí rabia por lo que me acababan de diagnosticar, algo de pena y no tuve más remedio que aceptarlo. Ahora ya estoy acostumbrado, pero en el momento duele.","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746366,8/24/2022 14:19,2,"Impotencia por no saber que hacer, y miedo a hacer algo que psuññusiera en peligro más mi vida.","Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746365,8/24/2022 14:19,2,"No he creido que algo malo me iba a pasar, y de hecho, estoy vivo.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746364,8/24/2022 14:19,2,Me gusta dejar de fumar porque mejorare la salud de forma rápida,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746361,8/24/2022 14:19,2,Cuando mi hija llego al mundo senti amor pensamientos positivos,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746349,8/24/2022 14:19,2,Tranquilidad serenidad compatibilidad enjuinidad y desengaño,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82746334,8/24/2022 14:18,2,Cuando fui de viaje y vi a ronaldo me dijo hola se hizo una foto conmigo luego se lo conté a mis amigos,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746331,8/24/2022 14:18,2,"Sentí miedo,angustia,repulsión, aversión,rechazo, desapego, oposición,asco,vómito ante su presencia","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746327,8/24/2022 14:18,2,"Mejoría en mis síntomas respiratorios, por lo que vivo mejor y menos angustiada",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746309,8/24/2022 14:18,2,"Cuando era niña era muy velludita y una compañera de clase me decía que quitara bigote, lo hice y ahora tengo más bigote qué antes",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746284,8/24/2022 14:18,2,Era un señor de aspecto horrible muyyyy sucio y olia a aguas residuales se me tapono la nariz y solo tenia arcadas,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82746269,8/24/2022 14:18,2,Si algún familiar se muere es algo para mí fuerte o se pone informo,"Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
82746252,8/24/2022 14:17,2,"Tras una mamografía me llamaron para consulta y hacer una prueba más profunda del pecho, para ver ciertas anomalías, tras ka llamada me asuste, pensé que podía tener cáncer, tuve miedo y ansiedad hasta el día de la consulta.",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746239,8/24/2022 14:17,2,Cuando pienso que no tengo amigos Y que antes teníamos un buen grupo y cuando nació mi hijo no separamos,"Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746228,8/24/2022 14:17,2,"estoy junto a una persona que huele mal, y tiene una voz chillona, me siento muy incomoda y sólo deseo irme de allí cuanto antes.",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746217,8/24/2022 14:17,2,"Ante una caída de material, por descuido de un compañero, sufrí una cierta lesión. Esto me hizo sentir cierto cabreo, pero sobre todo una sensación de desinterés por parte de este compañero ante lo que sus acciones u omisiones podían perjudicar a los demás, lo cuál elevaba en mí esa irá o cabreo ante lo sucedido.","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746211,8/24/2022 14:17,2,"Gracias a un familiar que tenía cerca, no tuve que preocuparme por nada y me encontré muy feliz y aliviado.",,,"Fear (e.g., Terror, Scared, or Panic)",,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746199,8/24/2022 14:17,2,Había tanto ruido y desagradable que dolía hasta la cabeza,"Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746197,8/24/2022 14:17,2,Tener un grano esos de push que duelen rebentarlo y sentir el alivio y el descanso,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746161,8/24/2022 14:17,2,"maravilloso, increíble, fantastico, impresionante, fabuloso",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746160,8/24/2022 14:17,2,Me sentí orgullosa de mí misma. Pude ver que podía conseguirlo después de años,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746122,8/24/2022 14:16,2,"Cuando mi padre nos quitó a mi y a mi hermano nuestra mascota, un perro grande negro, lo regalo a otra persona. Me siento que me falta algo en mi vida me siento sin ese cariño aue me daba","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746117,8/24/2022 14:16,2,Es una sensación muy mala pero siempre hay que mirar lo positivo y aprender de ello,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746116,8/24/2022 14:16,2,Me detectaron un pólipo algo grande y al tiempo en una revisión me dijeron que había prácticamente desaparecido,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746113,8/24/2022 14:16,2,Cuando aumentamos la familia fue un sentimiento inexplicable,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746100,8/24/2022 14:16,2,"Lo mejor que me ha pasado, estoy feliz, relajada sin ningún tipo de estrés, no estoy preocupada por mi ansiedad ni por mis repentinos ataques",,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746070,8/24/2022 14:16,2,"Emoción, alegría, pasión,intensidad momento irrepetible",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746068,8/24/2022 14:16,2,"Tras una operación me dio una embolia pulmonar en el hospital, que pánico sentí al asfixiarme, menos mal que estaba mi madre conmigo",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746046,8/24/2022 14:16,2,Algo negativo que me enervo mucho si cuando provocan a mis hijos,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82746038,8/24/2022 14:16,2,Mis pensamientos y sentimientos negativos fueron al inicio de la guerra de ucrania que tuve ansiedad y necesitaba ayuda psicológica,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746036,8/24/2022 14:16,2,Aumentar mi rendimiento físico y disminuir el dolor para realizar deportes/actividades tras una lesión,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82746031,8/24/2022 14:16,2,"Un hombre subiendo a un taxi, otro hombre que iba a escuchar música y un grupo de chicas tocando un instrumento musical. Intrigado por no saber cómo terminan las escenas, parecen de alguna película",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82746018,8/24/2022 14:16,2,"Mi padre estaba enfermo, tenía dolores fuertes durante horas y estaba super irritado ya, y el doctor no supo ser empatico, no supo ponerse en su piel y le irritó todavía más","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746015,8/24/2022 14:16,2,"Me hice unas pruebas tras sentir grandes malestares, y sabiendo que obtendría resultados muy negativos ( la confirmación de que tenía una enfermedad) me la hice, y este convencimiento se hizo realidad","Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)",,"Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,
82745951,8/24/2022 14:15,2,Cuando te deja una pareja y nadie puede consolarte,"Anger (e.g., Rage, Mad, or Irritated)",,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82745943,8/24/2022 14:15,2,"El fallecimiento de un ser querido, me parece cruel que una encuesta te lleve al dolor de esa cituacion",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82745929,8/24/2022 14:15,2,Ansiedad muchos nervios u angustia Como si se fuera acabar el mundo,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82745915,8/24/2022 14:15,2,no me viene a la cabeza ningun momento del que me piden,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82745914,8/24/2022 14:15,2,Las imágenes mostradas me hacen reflexionar sobre la vida y la salud,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82745904,8/24/2022 14:15,2,Intentan contarte algo sobre olores y que sentimos,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82745894,8/24/2022 14:15,2,Me gustó muncho el violin por su musica ke es muy hermosa,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82745891,8/24/2022 14:15,2,Una médica se llamaba como mi madre y me trató como tal...,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82745885,8/24/2022 14:15,2,No sentí nada me quede igual viendo esas imágenes la verdad que no acabo de entender lo que se me pregunta,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82745879,8/24/2022 14:15,2,Sólo pensé que fui buscando una solución a mi dolor de cabeza y encontré una enfermedad crónica sin solución solo aceptación y no podía aceptarlo,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82745871,8/24/2022 14:15,2,"Frustración, miedo e incertidumbre. Además de inseguridad y temor por no saber si volveria a recuperarme y tener la posibilidad de tener una vida normal","Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82745866,8/24/2022 14:15,2,la emocion fue desagradable al oler un hombre que no se duchaba de hace tiempo,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82745849,8/24/2022 14:15,2,"Pues muy triste, preocupada por la situación y por el estado de salud",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82745848,8/24/2022 14:15,2,"Nunca me ha ocurrido una cosa así, ni repugnante ni asquerosa",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82745839,8/24/2022 14:15,2,si tu viera un accidente de automovil provocado por un conductor borracho y tiuvieran que operarme de rotura de costillas porcausa del borracho,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82745826,8/24/2022 14:14,2,"No sentí abosolutamente nada, no se me ocurre nada que escribir.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82745816,8/24/2022 14:14,2,Me adelantaron la resonancia magnética y fue buena.,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,"Desire (e.g., Wanting, Craving, or Longing)",,
82745812,8/24/2022 14:14,2,Algo triste o malo seria que se me muriera un ser querido ahi sentiria esas emociones,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82745792,8/24/2022 14:14,2,"Diagnóstico y tras tratamiento estar mejor,seguir con rutinas de cuidado y mantener la salud","Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82745791,8/24/2022 14:14,2,relajado y diverditido pasando un buen momento. alegria felicidad,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82745771,8/24/2022 14:14,2,"Cuando me dijeron que tenía alta la tensión y me asusté mucho, entonces llame a mi amigo para que me ayudara",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82745754,8/24/2022 14:14,2,ahora no recuerdo ninguna experiencia desagradable,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82745748,8/24/2022 14:14,2,"cuando nacio mi hijo, senti una sensacion muy agradable y mi mujer mucho mas, al ser por fin padres.",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82745737,8/24/2022 14:14,2,"Hoy mismo he tenido que escuchar que si le iba a dar una paliza a mi madre por parte de un enfermo mental y fanático que solo piensa en si mismo y como puede fastidiar y maltratar a los demás que no son como él, en mi cabeza he sentido un gran dolor desde la parte izquierda hasta el ojo y después me ha bajado hasta la nuca.","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82745733,8/24/2022 14:14,2,Sentí terror y frustración a la vez que impotencia y por no poder hacer nada al respecto de lo que me ocurrió en aquel momento,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)",,"Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,
82745723,8/24/2022 14:14,2,Pues primero salía un hombre en un coche y luego unas chicas practicando con instrumentos,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82745700,8/24/2022 14:13,2,andiedad de no tener sonido y angustia de vivir me voy a dormir muy triste,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82745666,8/24/2022 14:13,2,"Autotransplante de médula, era necesario para curación definitiva, cuando se pasaron los efectos y me sentí normal y sana, fue increíble",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82745661,8/24/2022 14:13,2,"rabia, impotencia, rencor, y un poco de odio y vergüenza","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82745643,8/24/2022 14:13,2,Relajación en un spa con masajes y baños y todo incluido,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82745630,8/24/2022 14:13,2,"Cuando me caí y me rompí la muñeca me sentí mal, me dolió mucho y tenía que ir al hospital",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
