Response ID,Timestamp (mm/dd/yyyy),Question Number,Question,Emotions,,,,,,,
82747801,8/24/2022 14:42,2,"Lorsque j'ai appris que j'avais de l'hypertension artériel, le médecin m'a tout de suite rassuré en me disant que la maladie se traite et que je peux prendre des médicaments.",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82747784,8/24/2022 14:42,2,Quand j'ai fais ma première crise de panique : trou les de l'anxiété donc situation qui arrivent malheureusement. J'ai vraiment cru que j'allais mourir mais heureusement je connaissais déjà ces crises donc je savais quelles s'alimentent par la fausse impression que l'on va mourir mais c'est faux. J'ai donc réussi un peu a me rassurer. Mais c'est parti en crise de spames,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82747681,8/24/2022 14:40,2,Ces derniers jours je ressens un peu de frustration et l'envie de ne rien faire car je me concentre sur mon travail et refuse de me détendre un peu,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)",,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82747664,8/24/2022 14:40,2,Rien ne m'a plus je n'ai rien ressenti Amen écoutant cette musique jouée par des enfants,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82747575,8/24/2022 14:38,2,je suis désolée mais j'ai aucun souvenir négative dans ce contexte qui me vient à l'esprit,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)",,,,,
82747563,8/24/2022 14:37,2,"j'ai souffert beaucoup dans ma vie et ne souhaite ça a personne, il s'agit de se mettre dans la peau de quelqu'un ayant beaucoup de maladie pour comprendre",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82747529,8/24/2022 14:37,2,Senti de la joie et de la tristesse à la fois ce qui m'a fait revivre de bonne émotion,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82747522,8/24/2022 14:36,2,"Un certain énervement, une sensation d'abandon en apprenant que quelqu'un que je connais m'a fait du mal","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82747505,8/24/2022 14:36,2,"Peur, tristesse, courage, regrets, colère, persuasion","Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82747494,8/24/2022 14:36,2,Ce sont de belles émotions que je souhaiterais revivre souvent,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82747490,8/24/2022 14:36,2,"Lors de mon premier baiser avec lui, c'était comme un feu d'artifice peu bruyant dans mon coeur et mon corps. Ses bras me font encore me sentir comme chez moi, à la maison, en sécurité. C'est la sensation la plus douce au monde.",,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82747419,8/24/2022 14:34,2,La pire moment de ma vie je venais de perdre ma mère d un cancer j ai ressenti une très grande tristesse de la détresse ainsi que de la colère vraiment une période très dure pour moi qui en plus de ça je venais tout juste d accouché d une petite fille 2 semaines auparavant,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82747410,8/24/2022 14:34,2,Je pense à la fois où je devais être opérée du pied et où j'ai eu des complications post opératoires. Là j'ai eu peur pour ma vie,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82747399,8/24/2022 14:34,2,"Problématiques diverses associées aux bruits, trouble possiblement present en cas de bruits imprévus, difficulté à percevoir les bruits alentours. Diverses pathologies mettant en avant des troubles auditifs variés avec symptomatisation différente selon les troubles rencontrées et le profil de l'individu",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82747344,8/24/2022 14:32,2,"Stress, horreur, peur , frustration, Honte, malheur","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82747324,8/24/2022 14:32,2,"Je ne sais pas , pas vraiment d'idee sur la question",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82747298,8/24/2022 14:32,2,J’avais mal au ventre depuis le matin et je sentais que c’était pas normal je n’avais jamais ressenti sa avant. Plus les heures passe plus j’ai mal dans le bas du ventre jusqu’à avoir la jambe complémentent bloquer. J’ai tout de suite pensé à une fausse couche alors que je prend un moyen de contraception régulier mais je l’ai senti tout en priant pour que sa soit pas sa. Mais quelque jour plus tard j’ai appris que c’était sa et j’ai été effondré sans savoir comment en parler autour de moi,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,
82747290,8/24/2022 14:32,2,"Quand j’ai appris que j’étais atteinte d’arthrite, j’ai imaginé le pire : les douleurs et les articulations déformées. J’étais déprimée. Puis j’ai ensuite repris espoir car il existe toujours des remèdes",,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82747278,8/24/2022 14:31,2,"À force de faire du sport à fréquence régulière, j’ai commencé à y prendre du plaisir, à tel point que le sport est devenu essentiel dans ma vie. J’ai pu me surpasser dans du renforcement musculaire. Mais également dans le running, où j’ai atteint des chronos que je ne pensais jamais pouvoir atteindre. Le sentiment de satisfaction personnelle que l’on atteint quand on s’est dépassée, couplé à celui de voir des résultats bénéfiques sur sa santé est indescriptible. J’ai vu un état de bien-être, autant mental que physique, s’appliquer sur moi.","Anger (e.g., Rage, Mad, or Irritated)",,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82747264,8/24/2022 14:31,2,L annonce d une maladie qui c malheureusement confirmer,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82747249,8/24/2022 14:31,2,"C'était un jour à l'hôpital, j'avais 2 perfusions à la fois et me suis levée pour aller aux toilettes. Je n'ai appelé aucun infirmier et ai décidé d'y aller seule. J'étais inquiète car les perfusions n'étaient pas sur un pied que l'on peut déplacer, elles étaient attachées sur un crochet fixé au mur. J'en ai donc prise une dans chaque main en les tenants en hauteur pour qu'elles continuent de couler. Une fois dans les toilettes je n'ai rien vu pour les attacher et j'ai donc décidé de les poser par terre juste le temps de faire mes besoins. J'ai fini par emmêler les tuyaux des poches avec ma chemise d'hôpital en voulant l'enlever, c'était assez étrange je ne sais pas comment j'ai fait et j'étais en train de m'énerver et me dire que je n'y arriverai jamais en essayant de tout démêler. A force de tout bouger les tuyaux des 2 poches ont fini par se détacher des deux cathéters que j'avais sur chaque poignet, et le sang c'est mis à couler abondamment des cathéters. Je suis retournée jusqu'au lit en panique pour appuyer sur le bouton pour l'appel des infirmières (je n'ai su qu'après qu'il y en avait un dans les toilettes), et je suis retournée dans la salle de bain en attendant. Cela a fait une traînée de sang jusqu'au lit, sur le lit aussi, et une énorme flaque dans la salle de bain. Voir tout ce sang carrément gicler de mes poignets était horrible, bizarrement je ne me suis pas évanouïe. L'infirmière est arrivée assez vite malgrès que ça m'ai parru long au vu de ce qui m'arrivait. Elle a été stupéfaite en voyant la scène. Je me suis sentie stupide à ce moment là. Elle m'a dit qu'elle revenait, elle est revenue en 1 ou 2 minutes, elle m'a fait revenir au lit après avoir changé tout les draps , m'a aidé à mettre une nouvelle chemise hospitalière pendant qu'un autre employé nettoyait le sol. J'ai regardé ce dernier et il m'a sourit, j'ai trouvé ça très humain, gentil, chaleureux et professionnel au vu de la situation et cela m'a fait du bien. Je ne me rappelle plus si je lui ai rendu son sourire, sur le coup j'étais encore sous le choc. Je suis allée mieux un peu après. J'ai aussi été impressionnée de la rapidité avec laquelle tout à été arrangé, changé: le lit , les perf, le nettoyage. On voit que le personnel est prêt à agir très vite en cas de problème.","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82747235,8/24/2022 14:31,2,Un peu triste pour décrire le ressenti qui en découle,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82747180,8/24/2022 14:30,2,"Quand je n'arrive plus a me retourner dans le lit, ou a sortir du lit le mtin, tellemznt je prends des decharge elzcteique dans le bas du dos a chaque mouvement,","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,
82747167,8/24/2022 14:30,2,"Le soulagement, et le joie quand j'ai appris enfin ma grossesse",,,,,,,,
82747159,8/24/2022 14:29,2,Sexe fait ressentir du positif et le sport aussi manger du bon aussi,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82747142,8/24/2022 14:29,2,"Mon père est mourrant dans une chambre d'hôpital et ne parle plus, il a le regard vide. Au moment où je l'embrasse sur le front et que je lui dit que je l'aime, il lève les yeux vers moi. Dans son regard il y avait un adieu et je suis resté sans pouvoir bouger à le regarder",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82747131,8/24/2022 14:29,2,"désolé, je ne vois aucune situation semblable qui m'aurait fait ressentir une telle émotion",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82747102,8/24/2022 14:29,2,"J ai ressenti du Bien etre, dr la detente et de la fluiditelie a mon espace d action.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82747089,8/24/2022 14:28,2,"Aucun sentiment en particulier, je ne vois pas en quoi cette question peut être utile dans votre enquête",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82747049,8/24/2022 14:28,2,cest ennuyeux sa me donne vraiment pas envie pas assez stylé,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82747046,8/24/2022 14:28,2,Malade à en vomir c’est vraiment dégoûtant et en même temps de la faute à personne mais quand ça nous arrive on a hâte que cela cesse,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82747036,8/24/2022 14:27,2,J'ai été opéré de la prostate mais le problème c'est pas passé bien et je suis resté au bloque pendant 12 heures et je suis tombée malade pendant l'entent,"Anger (e.g., Rage, Mad, or Irritated)",,,,"Sadness (e.g., Grief, Lonely, or Empty)",,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746999,8/24/2022 14:27,2,une ongle qui se remplissait de plus en plus avec des champignons. Cela m'a fait très peur. Mais le médecin a donné un traitement qui a duré longtemps mais qui a supprimé toute la partie 'champignons' et le problème était résolu.,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82746964,8/24/2022 14:27,2,Lorsque j ai rencontré ma future copine j ai senti que ça allait marcher. C est ce qui est arrivé,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82746946,8/24/2022 14:26,2,Peur d etre piraté au travail ce qui génère beaucoup de stress,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82746933,8/24/2022 14:26,2,J'étais extrêment heureux car je venait de réussir mon repérage pour jouer dans un club pro,,,,,,,,
82746932,8/24/2022 14:26,2,"Il pleut, je suis triste. Je décidé de prendre le taxi pour rentrer chez moi. À la radio on écoute une musique que j'aime et qui me fait penser à des choses.",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746924,8/24/2022 14:26,2,"La naissance de mes enfants ,le bonheur à l'état pur",,,,,,,,
82746889,8/24/2022 14:26,2,Je n'ai jamais eu de mauvaise nouvelle concernant ma santé,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746871,8/24/2022 14:25,2,Je ne sais pas je ne sais pas je ne sais pas je ne sais plus je ne sais pas,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746841,8/24/2022 14:25,2,"Je suis passée par plusieurs phases, du déni à la colère et finalement au deuils des choses que je ne pourrais pas faire dans ma vie","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746832,8/24/2022 14:25,2,En partant faire une randonnée en montagne assez longue je n'ai ressenti aucune douleur à mon genoux,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746822,8/24/2022 14:25,2,Mon mariage ce fut le moment le plus beau de ma vie je suis enchanté,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82746820,8/24/2022 14:25,2,Quand les personnes on un avie trancher et ne savent pas écouter nos propres malaise,,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746816,8/24/2022 14:25,2,Je n'aime les endroits restreints avec du monde et ni quand il y a trop de bruit. Alors j'ai tendance à mettre un casque.,,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746789,8/24/2022 14:24,2,"Lors de cette sortie en voiture, une roue de camion est arrivée vers nous a vive allure. J ai bien cru mourir ce soir là et j ai pensé à mes enfants",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746787,8/24/2022 14:24,2,Le jour où j'ai appris que j'avais mon nouveau poste j'étais très heureuse,,,,,,,,
82746694,8/24/2022 14:23,2,Min occlusion intestinale qui a détruit un peu ma vie pendant plusieurs mois,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82746688,8/24/2022 14:23,2,Accident de la route personne sur la route il avait un peu de sang j’ai ressenti de la tristesse de l’impuissance et l’envi d’aider ses gens en difficulté,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746648,8/24/2022 14:23,2,Cela m’a dérangé fortement car ça m’a fais revivre ce moment désagréable.,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)",,,,,
82746635,8/24/2022 14:22,2,Voir ma meilleure amie elle le manque beaucoup avec la distance,,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,
82746628,8/24/2022 14:22,2,Je n'ai pas d'exemples à donner à ce sujet qui me reviennent en tête à ce moment précis,,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746583,8/24/2022 14:22,2,Voir la solitude et la vieillesse. Difficulté de vivre seule en vieillisant,,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746573,8/24/2022 14:22,2,Coucou mon petit chat qui est resté à la et même avec son père c’est pour moi quand tu veux et voilà voilà tu sais,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82746551,8/24/2022 14:21,2,Manque de communication et je ne sais pas juste pour écrire plus,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746549,8/24/2022 14:21,2,un taxi des élevés jouant du saxophone viclap apparaissant au bas de l'écran,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746547,8/24/2022 14:21,2,J’espère que tu n’auras jamais cette maladie je préfère l’avoir pour ne pas te faire du mal,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746540,8/24/2022 14:21,2,Camaraderie et distraction. Multi générations et diversité.,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746522,8/24/2022 14:21,2,"Lorsque j’étais à l’hôpital, les infirmières se sont montrées très attentionnées.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746497,8/24/2022 14:21,2,Accouchement de ma compagne J'avais.peur de me retrouver seul,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82746494,8/24/2022 14:21,2,"Atteinte d un cancer,j ai appris ma.....rémission,et j'ai exulté",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746481,8/24/2022 14:20,2,J ai ressenti de la tristesse de la solitude et de la joie,,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746474,8/24/2022 14:20,2,Assez neutre Changements de scènes qui n'ont rien à voir,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746473,8/24/2022 14:20,2,Mon cœur s'est emballé en voyant une fille très spéciale,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82746456,8/24/2022 14:20,2,J'ai pensé que je devais á partir de dorénavant vivre ma vie aussi fort que possible car la vie est courte pour en profiter pleinement,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,"Desire (e.g., Wanting, Craving, or Longing)",,
82746433,8/24/2022 14:20,2,Je le jugerai Physiquement et mentalement sur son caractère,,,,,,,,
82746419,8/24/2022 14:20,2,Derriere tout devant tout alors redte boen nouveau,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746411,8/24/2022 14:20,2,J'ai bien aimé les collégiennes joué de la musique qui m'inpirai,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746403,8/24/2022 14:19,2,Jais resentit ma vie écoulé j'arrive plus à respirer j'ai cru que ma vie allez finir se jour là puis j'ai demandé pardon au signieur si j'ai fait du mal quelque secondes après je suis redevenu normal,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82746401,8/24/2022 14:19,2,Rien de tout cela non je n'ai rien a dire pour ma défense,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746397,8/24/2022 14:19,2,"Me jou ou j'ai pris que mon ex m'avait trompée, c'était horrible, je me suis senti tellement mal, sachant que je ne verrais plus ma fille tous les jours à cause de la garde alternée mais aussi le fait qu'un autre homme vit avec ma fille, je me suis imaginé les pires choses","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746396,8/24/2022 14:19,2,Je ne sais pas comment expliquer cela vraiment quoi vous dire d'autre,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746390,8/24/2022 14:19,2,Prendre un taxi pour aller au concert avec les amis,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746356,8/24/2022 14:19,2,JE CONFIRME QUE JE NE COMPRENDS PAS CETTE PUBLICITE,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746350,8/24/2022 14:19,2,Espoir. Sans gravité. Soulagement. Bien prise en charge,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746345,8/24/2022 14:19,2,Je me suis sentie blessé et j'avais une certaine rancune,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746317,8/24/2022 14:18,2,Questionnement sur la suite de l'écoute du casque. Quel est le lien entre l'homme et les musiciennes,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746295,8/24/2022 14:18,2,Je pense à ma santé a l'avenir j'ai peur de la maladie pour le moment je me sens heureuse,,,"Fear (e.g., Terror, Scared, or Panic)",,,"Desire (e.g., Wanting, Craving, or Longing)",,
82746283,8/24/2022 14:18,2,"Quand jai perdu mon grand-père maternel, j'ai souffert de difficultés à sortir et voir du monde, j'avais beau être adolescente, c'était la première fois que quelqu'un décédait dans la famille",,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746271,8/24/2022 14:18,2,Nostalgie tristesse negativitee stress angoisse peur,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82746261,8/24/2022 14:17,2,Mes sentiments sont très positifs face aux situations,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746248,8/24/2022 14:17,2,"Pendant ma grosse entorse a la cheville, plusieurs amis prenaient régulièrement des nouvelles, ma copine refusait que j'effectue n'importe quelle tâche a la maison et veillait a ce que je sois dans les meilleurs dispositions pour guérir. Cela permet de ressentir du bonheur, celui d'etre aimé, d'être considéré et de manquer aux gens",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746233,8/24/2022 14:17,2,J'ai eu des hauts de cœur en croissant une personne qui s'était mauvais je me suis reculer sans que cette personne ne se rende compte de rien,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82746231,8/24/2022 14:17,2,"peu d'emotion , ne minterrese pas, je ne suis pas la cible",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746213,8/24/2022 14:17,2,J'ai eu une joie profondément et une véritable fierté. J'étais comme sur un nuage.,,,,,,,,
82746210,8/24/2022 14:17,2,"un patient qui avait craché dans toute la chambre et quand je suis arrivée j,ai mis les mains en plein dans un molard ! j'ai bien failli vomir mon petit dejeuner",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82746190,8/24/2022 14:17,2,"ca semblait posé, bien équilibré, discret et interressant",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746151,8/24/2022 14:17,2,"Situation négative de stress au travail, et d'angoisse due aux conditions","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746146,8/24/2022 14:17,2,Aucune émotions je ne sais pas quoi dire de plus je vous remercie,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746140,8/24/2022 14:17,2,J'étais avec des amis et soudain j'ai eu une crise d'asthme.,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746098,8/24/2022 14:16,2,Extrêmement positif tel est mon sentiment et puis c'est tous,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746092,8/24/2022 14:16,2,"Je me sens assez fatiguée, j'ai passé toutes les vacances enfermé à ne pas manger pour essayer de maigrir , a ne parler à personne... Je me suis sentie aussi seule",,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82746065,8/24/2022 14:16,2,Je n’ai jamais ressenti ce genre de chose car quand j’ai un pressentiment je l’écoute,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82746056,8/24/2022 14:16,2,Pas de problème particulier vie tranquille calme mais manque le sourire,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746053,8/24/2022 14:16,2,Pas grand chose à dire je sais pas expliquer la chose,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746008,8/24/2022 14:16,2,C ETAIT ASSEZ BIZZARRE JE NE TROUVE PAS LES MOTS POUR DECRIRE,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82746005,8/24/2022 14:16,2,J'étais poursuivie en voiture. J'ai cru que j allai étre enlevée.,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82745989,8/24/2022 14:16,2,Une envie de violence envers la personne qui n'a rien fait pour moi.,"Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
82745979,8/24/2022 14:16,2,Rien du tout aucune émotion Rien du tout aucune émotion Rien du tout aucune émotion Rien du tout aucune émotion Rien du tout aucune émotion,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82745963,8/24/2022 14:15,2,Je pense que ça joue bien de la musique et qu'il faut avoir un sacré souffle pour jouer de la trompette,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)",,,,,
82745950,8/24/2022 14:15,2,Très bon choix et bonne marque de appareils audditif,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82745945,8/24/2022 14:15,2,Je n'ai pas de souvenir de ce type dans mon parcours de soin.,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82745940,8/24/2022 14:15,2,Je ne sais pas quoi répondre à cette question je suis désolée,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82745931,8/24/2022 14:15,2,Que c'est plutôt une bonne chose et que cela est rassurant,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82745827,8/24/2022 14:14,2,Je n'ai Rien eprouvé de spécial dans ce genre de situations,,,,,,,,
82745809,8/24/2022 14:14,2,"Je suis aller chez un hypnotiseur pour des douleurs du à une depression , il m'a ramené dans mon passé pour évacuer le stress de la mort de mes parents",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82745768,8/24/2022 14:14,2,"La première triste avec l’homme du taxi , le confort avec l’homme âgé avec les écouteurs et la joie avec les lycéennes",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82745749,8/24/2022 14:14,2,Bonne idée avec un léger mélange dans les sont grave et aiguille,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82745727,8/24/2022 14:14,2,C'ette situation me permet de détente de sourire et de soulagé,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82745720,8/24/2022 14:14,2,Aucune émotion dans ce type de chose et de situation,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82745702,8/24/2022 14:13,2,un peu de peur et de stress lors de cette situation,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82745693,8/24/2022 14:13,2,"sun son atroce puis le calme et l'apaisement, le silence",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82745366,8/24/2022 14:11,2,le soulagement d'être en bonne condition physique et libéré d'une tumeur avec mon opération de la thyroïde,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82745306,8/24/2022 14:10,2,je ne fais pas bien mon boulot et je me ferai bientôt virer,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82745269,8/24/2022 14:10,2,Un fepart un sentent d abandon un homme seul sui lutte contre la solitude avec la musique,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82745262,8/24/2022 14:10,2,Je dirais de profiter de l'instant présent comme si le temps autour de nous s'est arrêté pour pouvoir profiter de ce qui nous entoure.,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82745253,8/24/2022 14:10,2,Musique en groupe Une fanfare véritable en quincafonie,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82745242,8/24/2022 14:10,2,"La maladie est l'anxiété, on ressent un dégoût envers soi-même et la nourriture. Toutes les odeurs sont désagréables et on a du mal à avaler sa salive",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82745207,8/24/2022 14:10,2,Je ne sais pas quoi dire pour expliquer ce que je ressents,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
