Response ID,Timestamp (mm/dd/yyyy),Question Number,Question,Emotions,,,,,,,
82848970,8/26/2022 3:32,2,mais qualidade e bom e mais e exelente e boa e mais e facil,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,"Desire (e.g., Wanting, Craving, or Longing)",,
82848786,8/26/2022 3:25,2,"Emotional war der Moment, als meine Frau nach einer Lungenembolie aus dem Krankenhaus wieder nach Hause kam.",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82846175,8/26/2022 2:13,2,Festsellung meines Darmkrebses und die Operation sowie die darauf folgende Chemo-Therapie,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82845717,8/26/2022 2:03,2,"weder gedanken noch gefühle, nur die hoffnung, dass es schnell vorbei ist","Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
82845263,8/26/2022 1:57,2,erbrechen und durchfall von keinkind im ferienheim,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82844023,8/26/2022 1:28,2,Ich hatte in der letzten Zeit keine wundervollen Ereignisse.,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82842633,8/26/2022 0:57,2,ich bin erfreut über die Begegnungen mit anderen Menschen,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82841508,8/26/2022 0:33,2,"ich würde die Situation versuchen zu umschreiben, um nicht zu sehr ins Detail zu gehen und mögliche Emotionen zu vermeiden",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82841466,8/26/2022 0:31,2,finde ich echt klasse finde ich echt klasse finde ich echt klasse,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,"Desire (e.g., Wanting, Craving, or Longing)",,
82834407,8/25/2022 23:17,2,"positive erfahrungen mit massagen, bewegung, sport, laufen, wandern",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82830384,8/25/2022 22:17,2,Ist ein sehr langweiliger Ausschnitt von einer Serie.,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82823719,8/25/2022 19:33,2,das is gut aber ich hat kein bock weil ich aus andere statt,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82819529,8/25/2022 17:39,2,Alles gut alles gut ein wenig Musik schadet nicht nd ruhigezuma Trompete ein schönes Instrument ist,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82805663,8/25/2022 13:12,2,"Ich habegefragt, welche medizinischen Möglichkeiten ich habe",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82804498,8/25/2022 12:50,2,als Ich vom der 9 klasse Hauptschule in die 10 Klasse realschule wechseln konnte weil mein damaliger Schulleiter Herr Scharschmidtir eine gesamtnote geschenkt hat,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82803302,8/25/2022 12:27,2,"Keine, weiss nicht, dazu kann ich nicht soo vie sagen.",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82802265,8/25/2022 12:09,2,"Mir wurde ein Medikamentüber 3 Jahre verabreicht, welches nur 3 Monate verschrieben werden darf.Deshalb waren meine Leberwerte extrem,die Ärztin meinte,das sei der Alkohol.Daraufhin habe ich den Hausarzt gewechselt,das Medikament abgesetzt,mir meine Medikamentenabgabe in der Apotheke ausdrucken lassen und das der neuen Hausärztin zur Verfügung gestellt.Nach 3 Monaten ohne das Medikament waren die Leberwerte wieder in Ordnung.","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82799712,8/25/2022 11:21,2,"Die erste Insulin Injektion, sehr zittende Hände und Angst vor dem unbekannten, mir selbst eine Spritze geben zu müssen. Danach große Erleichterung, war nicht schlimm",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82794863,8/25/2022 10:02,2,beim tischtennis auf dem rasen bei uns zu hause ausgerutscht und den rechten arm gebrochen,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82794857,8/25/2022 10:02,2,"Keine Emotionen, nichts dergleichen oder so ähnliches",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82791940,8/25/2022 9:26,2,Ein Doktorsagte das einer meiner Kindser Diabetis hatte. Dies bedeutete das mein Kind kein Zucker merh essen konnte. Das Oriblem war dass mein Kind es sehr mag zucker zu essen,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82791735,8/25/2022 9:23,2,"Nach Verlust des Arbeitsplatzes wegen eines Bandscheibenvorfall und der daraus resultierten langen Genesungszeit litt ich unter Depressionen und Gewichtszunahme, da ich mich nicht sportlich betätigen konnte bis auf ein bisschen Rehe Sport. Nach einem halben Jahr in der Arbeitslosigkeit und einer einigermaßen erfolgreichen Genesung habe ich bei einen anderen ehemaligen Arbeitgeber von mir wieder eine Festanstellung gefunden bei der auch Rücksicht auf meiner Gesundheit genommen wird. Ich kann nun auch wieder mehr Sport treiben und verliere auch langsam wieder ein paar Pfunde. Zur Zeit fühle ich mich ausgeglichen und zuversichtlich.","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82791335,8/25/2022 9:18,2,freude war an der Tagesordnung zu sehen fand ich jedenfalls,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82790928,8/25/2022 9:13,2,"Ich verstehe ehrlich gesagt nicht, was mit diese Frage verlangt ist. Es ist sehr unklar, zu welche Thema es sich bezieht, deshalb kann ich es auch nicht beantworten.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82790821,8/25/2022 9:12,2,"Freudentränen, spannung, freude, Anspannung, Emotionen",,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82790406,8/25/2022 9:08,2,"ich war schon jahrelang nicht mehr krank, ich war schon jahrelang nicht mehr krank, ich war schon jahrelang nicht mehr krank,",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82787869,8/25/2022 8:37,2,War sehr positiv und ich hatte ein erholsames und gutes Gefühl an dieser Situation,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82787681,8/25/2022 8:34,2,Mein Herz zerreißt. Ich möchte weg. Ich verstehe das alles nicht. Es ist so unfair,"Anger (e.g., Rage, Mad, or Irritated)",,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82787614,8/25/2022 8:33,2,Bin gestürzt und habe mich ziemlich erschrocken. Ich habe mir danach ziemlich viel Sorgen gemacht,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82787481,8/25/2022 8:31,2,"Ich hatte einmal grosse Schmerzen am ganzen Körper ,konnte weder essen noch trinken, Luft wure auch knapp, i nim Krankenhaus wurde festgestellt,das ich eibe fortgeschrittene Sepsis hatte, meine Galle war vergiftet und ist geplatzt, so das ich in Lebensgefahr geriet, man mußte mich notoperieren und reaniemierfn. Ich hatte gedacht,das ich sterben werde, doch ist noch einmal gutgegangen.",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82786909,8/25/2022 8:23,2,"habe versucht, auch in dieser Situation positiv zu bleiben; die Ängste sollten nicht lähmend werden, sondern hilfreich bei der weiteren Bewältigung der Dinge, auch oder gerade, wenn ein positiver Ausgang nicht unbedingt noch zu erhoffen war",,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82786886,8/25/2022 8:23,2,"Ich habe mich sehr gefreut, als ich beim Bankdrücken die 100KG geknackt habe. Ich habe lange daraufhin gearbeitet. Einfach unbeschreiblich - das Gefühl etwas erreicht zu haben.",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82786440,8/25/2022 8:16,2,Hat mich gelangweilt war nicht meins war sehr langweilig ohne verstand und Hintergrund,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82785308,8/25/2022 7:59,2,"Freude, Aufregung, Anspannung, ängstlich, Bauchkribbeln",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,"Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82785260,8/25/2022 7:58,2,"ich war dabei als mein 13jähriger Enkel den orangenen Gurt in Judo erreicht hat. Ich war gerührt und glücklich, denn früher war ich selbst ein Judoka.",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82782256,8/25/2022 7:14,2,"Als ich etwas anstoßendes gesehen habe, war ich in Frankfurt und sah viel Müll auf der Straße rumliegen und tote Tiere. Ich fühlte mich eklig und komisch.",,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82781961,8/25/2022 7:09,2,Ich weiß nicht was soll ich schreiben genau ich habe keine Gedanken,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82781546,8/25/2022 7:04,2,"Beruhigend, hat keine besonderen Emotionen hervor gerufen.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82781275,8/25/2022 7:00,2,nochmal ist mir egal würde auch darüber nicht reden,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82781225,8/25/2022 6:59,2,Ich habe mich extrem gelangweilt und würde das nicht noch einmal ansehen wollen,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82780369,8/25/2022 6:48,2,"am See ist es am schönsten, weil die Sonne wärmt und das Wasser angenehm kühl ist.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82780318,8/25/2022 6:47,2,"hatte die Diagnose Entzündungwerte sehr hoch, machte einige Untersuchungen, nach einiger Zeit ware die werte wieder in Ordnung,",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82780312,8/25/2022 6:47,2,"Das ist doch nicht euer Ernst, dass hier so ein Schwachsinn gefragt wird.",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82778789,8/25/2022 6:20,2,"hatte große angst vorm zahnziehen und dann tat weder die spritze weh, noch das ziehen, der zahnarzt war einfach klasse",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82777917,8/25/2022 6:04,2,"Als ich mir meinen Fuß gebrochen habe war ich schwer geschockt, da es für mich heißt, keinen Sport mehr machen zu dürfen",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82777346,8/25/2022 5:55,2,hab sowas nie erlebt also kann ich auch nichts schreiben,"Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
82777302,8/25/2022 5:54,2,Mein Leben ist schön und Gesund. Mit meiner Ernährung werde ich nicht dicker und ich gehe auch ständig ins Gym.,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82776454,8/25/2022 5:37,2,Schwach traurig Das ist kein schönes Gefühl hilflos,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82775318,8/25/2022 5:11,2,Gut und sehr gut damit man alles erledigen kann und man kann auch freundlich sein,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82774880,8/25/2022 5:00,2,"Gibts Auswege , was kann ich machen, Hilfe, Unterstützung",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82774756,8/25/2022 4:57,2,Ich habe beim Ansehen eigentlich keine besonderen Emotionen verspürt,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82774666,8/25/2022 4:54,2,"Wüsste ich jetzt nicht genau , habe ich zum ersten mal gesehen",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82773929,8/25/2022 4:34,2,Ich habe wirklich keine Ahnung was ich schreiben soll,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82773401,8/25/2022 4:20,2,"Durch eine Falschdiagnose habe ich fast eine Meningitis bekommen. Musste zweimal operiert werden. Heute habe ich leichten Hörverlust und Implantate im Ohr die sich nach Implantaten anfühlen. Wenn ich den Arzt nicht gewechselt hätte, wäre ich daran verstorben. Ich bin stinksauer und muss nun den Rest des Lebens leiden, habe einen Hörverlust und einen sehr störenden Tinnitus.","Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82773139,8/25/2022 4:13,2,"Ich hatte eine MRT wegen der Prostata, war aber ziemlich sicher, dass das Ergebnis keine Krebs sein würde. Allerdings hab ich in der Nacht davor nur sehr schlecht geschlafen und bis zum Ergebnis durch den Arzt war ich zwischen positiven und negativen Gefühlen hin und her gerissen.",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82772861,8/25/2022 4:07,2,ich habe nicht groß darüber nachgedacht und weiß auch nicht was ich antworten soll,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82772401,8/25/2022 3:56,2,Ich bisher noch keine solche Situation erlebt und kann deshalb nichts dazu berichten.,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82772375,8/25/2022 3:56,2,Emotionen empfand ich traurige da ich denke das der älterw Mann diese Musik nicht angenehm fand,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82771811,8/25/2022 3:36,2,Ich kann mir diesbezüglich überhaupt nichts vorstellen.,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82771410,8/25/2022 3:22,2,"pragmatische Denkweise, sachlich, nicht emotional, kühl, trotzdem hilfsbereit und in der Arbeit fleißig",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82771384,8/25/2022 3:21,2,ruhig und gelassen diewerbung hat mir endspannt gedüngt und ging recht schnell,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82771058,8/25/2022 3:09,2,Keine Ereignisse die in mir was hervor rufen was mich beschäftigt,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82770614,8/25/2022 2:54,2,"Die Nachricht war zunächst negativ und erschreckend. Sie konnte allerdings im Verlauf des Gespräches relativiert werden, so dass doch noch Zuversicht und Hoffnung besteht.",,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82769070,8/25/2022 2:12,2,es fällt mir keine Situation ein die ad Hok anzuwenden wäre.,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82768594,8/25/2022 1:59,2,"Ich hatte Angst und war verunsichert, ich wusste auch nicht wie ich damit umgehen soll",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82768279,8/25/2022 1:49,2,"nichts dergleichen mit Personen, wohl aber mit Tieren",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82768066,8/25/2022 1:44,2,Nicht sicher aber ich denke es ist gut und ich kann nicht vorstellen,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82767833,8/25/2022 1:37,2,kann ich nicht dazu sagewn weil mir nichts einfällt,,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82767172,8/25/2022 1:17,2,ich hatte nie so ein erlebnis und ich kann es mir auch nicht vorstellen,"Anger (e.g., Rage, Mad, or Irritated)",,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82767019,8/25/2022 1:13,2,Flutkatastrophe im Juli 2021 - nicht dabei ertrinken oder einen Stromschlag bekommen,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82767016,8/25/2022 1:13,2,"Ich würde mich glücklich fühlen, erleichtert, mit dem Gefühl etwas geschafft zu haben",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82766922,8/25/2022 1:10,2,"Bei manchen 'Manövern' mit dem Motorrad einen Unfall prognostiziert, der dann auch so eingetreten ist. Der Gedanke beim Ereignis dann war 'hoffentlich geht das gut aus' und ' in Zukunft fahre ich weniger riskant '",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82766783,8/25/2022 1:03,2,Positive Einstellung beeinflussen mein alltag immer wieder jeden tag,"Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82766442,8/25/2022 0:51,2,Sehr schön tolle umfrage und sehr schön tolle umfrage und,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82766386,8/25/2022 0:49,2,ich begebe mich in solchen Situationen völlig in die Hand Jehovas und werde von großer Gelassenheit durchflutet,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82766166,8/25/2022 0:42,2,"Ich habe an einer kleinen Feier mit Freunden draussen teilgenommen, es ging mir wieder Erwarten gut, keine Panik, war ruhig und gelassen",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82766115,8/25/2022 0:40,2,"Ich habe keine besonderen Gefühle dabei gehabt.,und ich habe auch keine besonderen Emotionen gehabt.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82766044,8/25/2022 0:38,2,"weiß nicht,keine möglichkeit,nichts weiteres,keine ahnung",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82766010,8/25/2022 0:38,2,Ich habe Angst und bekomme Luftnot. Das ist sehr bedrohlich für mich,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82765969,8/25/2022 0:36,2,"Da ich noch nie in meinem Leben mir etwas gewünscht habe und ich mir auch niemals Ziele gesteckt habe, kann ich diese Frage leider nicht beantworten","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82765939,8/25/2022 0:36,2,"Ich würde ihm abraten sich das anzuhören, das ist ja schrecklich",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82765706,8/25/2022 0:29,2,"habe ich nicht., was ist das für eine infantile Frage",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82765681,8/25/2022 0:28,2,Freude Glück friedlich Zufriedenheit Schönheit ruhig Sicherheit,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82765578,8/25/2022 0:24,2,nichts nichts nichts nichts nichts nichts nichts nichts nichts nichts nichts nichts,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82765539,8/25/2022 0:23,2,"Ich konnte damit nichts anfangen, das interessiert mich nicht, spricht mich nicht an",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82765401,8/25/2022 0:19,2,"mein Mann kam heim ud erklärte, daß er den Urlaub absagen muß, da sein Chef Urlaubsverbor verhängt hat - ih war schlagartig sehr sauer und frustriert - Enttäuschung machhte sich bei mir breit und mein Mann sah traurig aus so daß ich ihn drückte und küßte und meinte, wie kommen da durch wir lieben uns","Anger (e.g., Rage, Mad, or Irritated)",,,,"Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82765319,8/25/2022 0:16,2,"seit dem ich abgenommen habe geht es mir besser, seit dem ich abgenommen habe geht es mir besser,",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82765287,8/25/2022 0:15,2,"Umzug wider zurück in meine Heimat -> starke Erleichterung, kein Pendeln mehr, in der Nähe der Familie und Freunde",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82765195,8/25/2022 0:12,2,"ein ganze gruppse hat musiziert mit der musik, die ich nn ga icht mag",,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82765118,8/25/2022 0:11,2,Es gibt und gab keine Situationen mit solchen Erfahrungen,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82765034,8/25/2022 0:08,2,"Sprunggelenk gebrochen, ich bin genervt, weil ich nicht laufen darf","Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
82764647,8/24/2022 23:56,2,Wenn mir etwas negatives wiederfändet schließe ich dieses eher schnell für mich ab und halte mich an positive Dinge die kommen werden,,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82764500,8/24/2022 23:51,2,Enttäuschung über denjenigen der nicht erschienen ist. Die Einsamkeit die einen umgibt wenn man nichts hören will. Die Unbeschwertheit wenn man jung ist und nicht bemerkt das andere dich beobachten.,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82764300,8/24/2022 23:44,2,"hass und rachegedanken,abscheu,enttäuschung über ungerechte behandlung vertrauensverlust","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82764135,8/24/2022 23:38,2,es geht ums hören und möglichkeiten etwas dagegen zu tun,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82763735,8/24/2022 23:23,2,"Hatte Herzrasen 160 Schläge pro Minute. War 3 X im Krankenhaus. Wurde am äüßeren Herz sowie am inneren des Her untersucht, sowie wurde auch ein Langzeit EKG gemacht. Mit 4 Tabletten ist aber der Herzschlag im Schnitt bei 64 und nachts sogar unter 60 Schläge.","Anger (e.g., Rage, Mad, or Irritated)",,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82763612,8/24/2022 23:18,2,Als ich zu meiner 1. Therapie angenommen wurde und es mir ein gewisses Gefühl des Glückes gab,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82763573,8/24/2022 23:16,2,ja der erste Schlaganfall war solch eine situation,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82763552,8/24/2022 23:15,2,"Ich mußte 7 Wochen lang im Gips aushalten und konnte nur etwas humpeln. Dabei habe ich den Tag herbeigesehnt, an dem der Gips abkam. Als er nun weg war, dauert es immer noch lange, bis ich wieder gescheit laufen kann. Das kann zermürbend sein.",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,"Desire (e.g., Wanting, Craving, or Longing)",,
82763472,8/24/2022 23:12,2,"bei einem engen verwandten wurde speieröhrenkrebs festgestellt. nan kommt sich so hilflos dabei vor, wenn man den menschen sieht wie er bei der Chemo leidet und in Wochen zu einem alten mann wurde","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82763186,8/24/2022 23:02,2,"Als ich das zweite Mal über eine Krebserkrankung informiert wurde war ich sehr niedergeschlagen. Ich habe diese Situatuion als besonders belastend empfungen, da meine Tochter gerade geboren wurde. Ich habe tagelang im Bett verbracht und geheult",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82763183,8/24/2022 23:02,2,"keine was soll diese Aufnahme bewirken, nichts oder alles, kann man nicht sagen, bei mir nichts","Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
82763151,8/24/2022 23:01,2,ich kann mich an keines solchen Erlebens errinnern.,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82763060,8/24/2022 22:57,2,"keine Erfahrung damit gemacht, kann also nichts dazu sagen.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82762764,8/24/2022 22:43,2,Ich habe vor 50 Jahren eine ältere Frau verführt und sie machte mir danach Komplimente,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82762740,8/24/2022 22:42,2,habe bezüglich gesundheitlicher Fragen keine positiven Momente erlebt. der Gesundheitszustand verschlechtert sich mit zunehmenden Alter und es ist wenig Hoffnung auf Besserung,,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82762622,8/24/2022 22:38,2,In der Arztpraxis liege ich da um auf das Ergebnis meines Diabetes Tests zu warten - als ich es bekomme bin ich am Boden zerstört,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82762285,8/24/2022 22:23,2,angst und unsicherheit ob ein problem auftreten wird,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82761834,8/24/2022 22:01,2,"Als ich erfahren habe, dass ich an bestimmten unheilbaren Krankheiten leide, war ich auf der einen Seite erleichtert, dass ich nun endlich weiß was ich habe aber auf der anderen Seite war es extrem deprimierend und verunsichernd. Als ich erfahren hatte, das ich einen geliebten Menschen oder Tier verloren habe, brach für mich immer eine Welt zusammen. Rutschte in einem Kreislauf von Schmerzen körperlich und seelisch sowie Depressionen und Ängste. Daraus wieder aufzustehen war jedesmal ein langer Weg.",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82761198,8/24/2022 21:26,2,"Ich hab viel über mich selbst gelernt und wieder zu mir selbst gefunden. Ich nehme meine Umwelt deutlich anders wahr und bin glücklich für jeden Moment, den ich genießen darf. Ich bin etwas emotionaler geworden. Mich berühren Menschen, auch die einfach etwas eingeschränkt sind. Ich helfe immer gern und freue mich, wenn ich ein Lächeln aufs Gesicht zaubern konnte",,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82760823,8/24/2022 21:12,2,Es ist peinlich darüber sprechen. Aber ein Austausch unter Freunden tut immer gut,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
